,d1,d2,d3,d4,d5,d6,Temperature,Humidity,Weather
1879,25.929,19.675,21.116,9.2081,15.759,26.617,,,
1880,29.087,19.583,21.512,5.2287,16.595,25.362,,,
1881,28.229,19.735,21.751,6.3681,15.096,26.388,,,
1882,29.618,18.805,20.991,9.208,15.096,25.602,,,
1883,28.663,20.477,20.803,9.2076,14.522,25.872,,,
1884,28.033,20.978,20.619,6.3681,16.842,25.861,,,
1885,27.779,18.893,21.292,11.35,15.759,26.44,,,
1886,29.058,19.351,19.461,10.543,16.197,26.196,,,
1887,28.279,19.287,19.526,10.543,15.096,24.813,,,
1888,28.498,18.321,20.517,9.2076,14.366,26.473,,,
1889,29.021,18.967,21.356,8.2389,19.048,25.87,,,
1890,29.59,18.618,21.183,9.8527,18.281,25.885,,,
1891,26.766,20.432,20.183,10.543,16.197,26.234,,,
1892,23.547,18.295,21.094,11.357,15.91,26.109,,,
1893,24.003,18.643,21.302,10.28,17.275,25.675,,,
1894,22.89,18.6,21.502,12.215,17.532,25.816,,,
1895,26.055,19.675,20.742,6.3681,17.365,26.106,,,
1896,26.745,18.107,20.071,6.3681,16.3,26.561,,,
1897,27.13,18.332,20.332,10.792,17.375,25.85,,,
1898,28.036,19.577,21.912,7.7811,16.931,25.759,,,
1899,27.072,20.179,20.791,5.2287,16.842,24.722,,,
1900,27.134,18.486,20.898,9.3784,16.834,25.546,,,
1901,27.819,19.647,20.295,11.249,18.151,25.738,,,
1902,23.808,18.552,21.471,9.208,19.102,25.162,,,
1903,27.552,17.528,21.254,9.8526,17.532,26.741,,,
1904,25.738,19.112,20.742,9.2081,19.46,26.384,,,
1905,28.203,20.715,20.085,11.249,16.563,25.095,,,
1906,28.15,19.148,20.284,10.543,17.608,26.615,,,
1907,28.168,19.774,20.898,12.863,17.323,25.661,,,
1908,29.654,20.596,21.712,5.224,17.732,26.197,,,
1909,27.202,21.037,20.517,8.2389,18.612,25.849,,,
1910,27.671,19.453,21.779,6.368,16.196,25.856,,,
1911,26.465,22.341,21.183,8.2389,18.282,26.448,,,
1912,26.468,20.175,20.991,10.482,15.14,25.759,,,
1913,22.873,18.013,21.512,8.2389,16.842,26.235,,,
1914,26.042,20.183,21.248,12.471,17.377,25.67,,,
1915,18.494,20.561,21.356,10.543,16.197,26.317,,,
1916,20.45,20.066,21.712,9.3784,12.13,26.038,,,
1917,13.322,19.593,21.127,10.911,13.924,26.811,,,
1918,17.828,20.567,21.512,9.2071,13.861,25.861,,,
1919,25.954,17.357,21.779,9.8527,14.259,26.45,,,
1920,17.493,19.855,21.593,9.208,17.185,26.367,,,
1921,22.953,18.997,22.212,9.208,12.218,26.091,,,
1922,20.338,19.99,21.911,10.543,14.366,26.038,,,
1923,26.716,19.191,21.893,10.543,16.96,25.164,,,
1924,26.412,20.774,22.725,10.792,14.771,25.594,,,
1925,25.086,19.919,22.951,7.7814,15.91,25.873,,,
1926,28.419,20.1,21.672,9.2076,12.218,25.789,,,
1927,25.855,20.3,22.13,11.249,14.717,26.354,,,
1928,28.696,18.967,21.682,8.239,14.259,26.038,,,
1929,28.508,19.948,21.259,12.388,13.553,25.674,,,
1930,27.256,20.792,22.156,12.218,16.842,25.001,,,
1931,28.585,18.507,22.295,9.208,16.872,25.305,,,
1932,25.742,19.754,23.351,11.355,15.481,26.384,,,
1933,24.782,21.702,22.56,12.466,16.197,25.93,,,
1934,22.573,19.917,22.899,9.7622,15.481,25.697,,,
1935,17.681,19.471,22.261,10.911,16.931,24.758,,,
1936,21.417,19.679,22.217,9.2073,15.602,26.218,,,
1937,25.265,20.228,23.357,10.792,15.48,25.534,,,
1938,21.878,20.106,21.623,9.3777,15.398,26.225,,,
1939,26.421,19.134,22.951,9.8526,14.722,26.44,,,
1940,29.773,19.526,22.112,9.8526,16.368,27.325,,,
1941,28.86,19.712,21.779,11.357,16.842,27.029,,,
1942,28,18.662,21.739,10.543,17.187,26.933,,,
1943,30.645,20.066,22.26,10.543,16.367,25.91,,,
1944,28.362,19.381,22.156,10.911,15.271,25.91,,,
1945,22.036,19.788,21.502,10.911,18.901,26.64,,,
1946,13.741,19.695,22.532,10.911,16.842,26.13,,,
1947,28.074,20.009,21.712,11.761,17.892,25.42,,,
1948,6.9216,20.021,21.893,10.543,16.842,25.902,,,
1949,25.908,18.754,22.049,11.761,17.254,25.001,,,
1950,21.901,18.724,21.512,12.323,17.269,26.066,,,
1951,22.7,19.968,22.592,12.389,18.239,26.437,,,
1952,19.452,19.871,21.996,7.5332,15.481,26.827,,,
1953,23.331,17.675,22.388,11.356,18.281,27.337,,,
1954,24.702,18.933,21.775,12.471,16.368,25.994,,,
1955,16.474,20.039,22.112,10.911,16.092,25.95,,,
1956,20.838,20.252,22.215,10.543,15.14,25.019,,,
1957,8.0341,19.953,22.663,11.249,17.377,26.17,,,
1958,11.647,18.957,23.397,13.358,18.346,26.225,,,
1959,-4.9455,18.502,22.779,12.218,17.732,27.705,,,
1960,13.783,19.735,22.215,11.249,16.219,25.91,,,
1961,9.7409,20.352,21.622,2.2182,9.2075,27.114,,,
1962,11.108,19.424,22.463,7.2699,15.228,27.094,,,
1963,15.972,19.974,22.405,6.3681,13.29,28.335,,,
1964,23.773,19.417,23.017,5.2287,15.481,27.052,,,
1965,26.061,17.795,22.616,4.771,19.941,26.823,,,
1966,26.923,19.094,22.495,7.5329,17.075,27.029,,,
1967,26.447,19.099,22.085,7.5322,19.098,25.677,,,
1968,26.084,19.711,22.156,9.8526,14.522,26.091,,,
1969,25.043,19.22,21.931,11.356,17.506,26.307,,,
1970,22.022,19.189,22.059,11.249,15.602,27.688,,,
1971,25.717,18.874,22.32,13.921,15.91,27.485,,,
1972,22.029,19.077,22.471,10.543,15.095,27.648,,,
1973,21.358,20.203,21.826,7.2698,14.255,25.846,,,
1974,24.548,18.824,21.682,10.911,16.358,25.961,,,
1975,23.608,19.574,21.302,14.723,15.481,25.159,,,
1976,20.716,20.032,21.76,12.218,14.118,25.151,,,
1977,26.192,18.982,21.512,10.911,16.367,25.98,,,
1978,22.546,20.047,22.261,10.911,13.553,23.614,,,
1979,24.846,19.037,21.893,12.218,17.898,25.505,,,
1980,21.256,20.82,22.616,13.921,16.912,26.194,,,
1981,26.298,19.661,22.217,9.8526,14.522,25.95,,,
1982,29.789,20.31,21.928,6.3681,15.481,25.95,,,
1983,25.72,20.714,22.214,11.761,15.693,25.902,,,
1984,25.644,20.391,21.865,12.471,16.842,26.387,,,
1985,27.611,20.036,21.865,15.272,18.67,26.367,,,
1986,26.999,20.78,22.338,6.3681,17.323,25.928,,,
1987,29.234,19.7,22.56,12.213,17.532,25.305,,,
1988,26.398,20.202,21.512,12.471,16.564,27.094,,,
1989,29.185,20.517,22.397,5.2285,16.368,26.897,,,
1990,25.116,18.853,21.623,12.471,15.602,25.563,,,
1991,24.053,20.167,20.452,5.2285,16.96,27.668,,,
1992,27.311,21.352,20.333,15.873,16.174,26.234,,,
1993,29.978,20.334,21.912,5.2287,17.608,26.056,,,
1994,30.115,19.975,21.751,9.3784,16.595,26.62,,,
1995,27.575,20.41,21.931,7.4797,15.228,26.357,,,
1996,25.164,20.605,21.78,9.208,18.882,25.661,,,
1997,26.069,20.728,20.774,8.2337,15.909,25.91,,,
1998,24.248,20.175,21.682,10.911,15.487,27.151,,,
1999,27.328,19.902,21.711,-4.7713,15.228,27.529,,,
2000,23.01,19.445,21.51,9.208,16.584,26.537,,,
2001,24.438,20.397,22.388,12.131,13.861,26.563,,,
2002,26.281,20.482,22.043,13.554,12.862,25.666,,,
2003,22.064,20.721,22.058,13.358,12.862,26.705,,,
2004,25.649,19.304,21.827,13.358,12.726,26.617,,,
2005,27.045,20.707,21.76,16.842,13.801,27.805,,,
2006,25.475,20.28,21.827,15.399,15.481,27.888,,,
2007,28.008,20.507,21.623,15.229,15.602,25.661,,,
2008,28.443,19.914,21.128,13.862,15.788,25.991,,,
2009,27.907,20.66,21.469,15.603,15.228,26.898,,,
2010,25.354,21.027,20.91,15.229,12.085,26.141,,,
2011,29.167,19.755,20.517,14.523,15.271,26.604,,,
2012,27.557,19.626,20.534,15.399,16.092,26.933,,,
2013,28.264,19.763,21.418,16.056,17.604,26.317,,,
2014,27.809,19.922,19.97,14.771,15.481,26.563,,,
2015,28.665,19.675,20.91,9.2057,15.14,25.962,,,
2016,29.33,19.897,20.737,11.249,15.398,26.62,,,
2017,29.979,20.228,20.619,8.239,13.801,26.384,,,
2018,29.927,20.532,20.991,9.8515,13.081,24.985,,,
2019,29.43,19.885,20.692,8.2378,14.522,26.094,,,
2020,29.045,19.101,20.851,8.2379,14.259,27.026,,,
2021,29.183,18.591,21.512,7.5322,15.759,26.317,,,
2022,27.464,19.335,21.183,10.911,16.841,27.012,,,
2023,30.134,19.243,21.512,11.353,16.367,25.891,,,
2024,28.846,19.216,20.99,2.2184,17.608,26.502,,,
2025,30.853,19.922,21.259,6.3681,15.602,26.367,,,
2026,29.225,19.871,21.827,6.3603,16.197,26.367,,,
2027,29.254,18.82,20.543,4.2596,23.605,26.437,,,
2028,26.535,19.751,20.183,7.5331,18.084,26.595,,,
2029,28.229,19.627,20.452,6.3681,18.75,26.716,,,
2030,28.252,20.409,20.238,7.7681,19.851,26.105,,,
2031,26.074,20.31,20.851,7.5276,18.408,26.224,,,
2032,27.134,17.95,20.517,7.2699,18.769,25.532,,,
2033,29.245,20.489,19.852,6.3681,19.327,26.671,,,
2034,27.935,19.795,21.116,5.2286,17.9,26.367,,,
2035,26.712,20.149,20.452,6.3681,20.347,26.249,,,
2036,27.853,18.711,21.356,4.771,19.102,26.436,,,
2037,29.893,18.513,20.656,5.2286,20.504,27.533,,,
2038,27.816,21.165,19.837,5.2286,20.182,26.027,,,
2039,26.214,20.746,21.248,5.2286,20.452,26.317,,,
2040,24.944,14.451,20.803,8.2389,12.13,26.898,,,
2041,27.003,20.534,20.706,4.2596,14.313,26.314,,,
2042,27.308,20.697,21.258,8.2389,19.048,26.82,,,
2043,31.253,19.868,21.836,8.2388,15.271,26.889,,,
2044,31.709,19.351,21.712,7.5332,14.522,25.677,,,
2045,31.372,20.368,22.085,7.533,10.912,26.695,,,
2046,30.297,20.088,20.171,5.2286,13.357,27.754,,,
2047,30.098,19.742,21.76,4.7711,14.722,26.141,,,
2048,30.239,19.813,21.355,5.2287,15.481,26.741,,,
2049,30.192,19.504,20.91,6.3679,16.872,26.357,,,
2050,31.489,19.349,20.991,6.368,14.522,26.842,,,
2051,30.881,20.047,20.803,5.2287,16.197,27.029,,,
2052,28.255,20.409,21.161,6.3681,14.522,26.841,,,
2053,29.963,20.9,21.345,6.3681,14.522,25.962,,,
2054,29.668,21.483,21.216,8.239,13.553,26.106,,,
2055,29.428,19.489,22.261,6.3682,14.522,25.611,,,
2056,26.063,19.423,21.419,9.2081,15.602,26.44,,,
2057,27.444,17.063,21.512,9.8526,13.92,25.18,,,
2058,28.37,19.961,21.356,2.2183,15.758,26.307,,,
2059,22.026,20.865,22.958,6.368,16.056,25.506,,,
2060,24.632,18.992,19.461,16.564,15.095,26.44,,,
2061,30.479,20.095,20.504,14.26,13.357,25.634,,,
2062,28.777,21.027,21.512,9.2081,14.522,25.522,,,
2063,28.511,19.876,20.504,5.2259,15.481,26.253,,,
2064,22.961,19.368,20.839,5.2286,13.553,26.092,,,
2065,27.634,18.42,21.094,5.2286,14.366,26.515,,,
2066,27.438,18.566,22.085,4.7711,14.313,26.695,,,
2067,26.638,20.042,20.991,5.2287,13.612,26.11,,,
2068,23.472,20.054,20.91,1.2493,13.861,23.841,,,
2069,25.229,19.138,19.852,7.5332,16.96,23.95,,,
2070,24.78,20.883,20.991,10.543,12.471,26.705,,,
2071,26.119,18.927,21.837,10.543,12.218,26.898,,,
2072,26.736,18.753,21.345,9.3783,10.543,25.735,,,
2073,28.279,18.846,21.711,9.3782,13.921,26.166,,,
2074,29.015,20.876,21.827,9.208,12.218,26.718,,,
2075,19.115,15.491,22.471,10.911,13.553,26.525,,,
2076,25.056,20.452,20.902,11.76,14.259,26.092,,,
2077,21.975,21.588,22.47,11.761,13.356,26.038,,,
2078,25.793,19.451,21.592,13.802,12.862,26.889,,,
2079,21.476,20.117,21.159,10.543,16.368,25.916,,,
2080,21.317,21.305,21.504,11.356,12.557,26.62,,,
2081,24.368,20.896,21.682,10.789,15.096,25.003,,,
2082,23.615,19.776,20.91,10.792,14.522,26.544,,,
2083,22.57,20.448,21.356,13.082,15.14,25.446,,,
2084,21.112,19.742,20.791,12.218,15.271,26.595,,,
2085,23.083,21.414,21.837,11.249,14.363,26.524,,,
2086,19.859,20.29,22.049,13.358,14.522,26.289,,,
2087,20.323,20.14,21.512,12.471,13.553,26.218,,,
2088,18.704,21.109,21.419,13.554,16.092,26.827,,,
2089,27.745,20.451,20.843,10.28,16.197,25.369,,,
2090,26.693,20.285,22.261,12.471,15.481,27.195,,,
2091,22.907,19.688,20.543,11.761,13.921,25.63,,,
2092,22.15,21.416,21.672,11.356,18.769,27.303,,,
2093,23.116,19.726,20.851,9.8523,13.861,26.544,,,
2094,22.954,21.826,21.682,9.208,16.368,25.872,,,
2095,21.637,20.671,21.512,9.8525,16.396,25.736,,,
2096,23.168,20.687,21.356,8.239,16.563,25.876,,,
2097,26.33,19.563,21.127,9.8131,19.12,26.567,,,
2098,24.386,20.672,20.347,10.543,16.575,25.398,,,
2099,22.498,19.942,20.656,8.2389,15.75,26.288,,,
2100,22.868,21.023,20.278,9.3783,14.522,25.534,,,
2101,21.353,19.934,21.182,11.357,16.3,26.056,,,
2102,20.747,20.054,21.356,7.2699,15.399,26.259,,,
2103,23.259,21.08,19.852,6.368,16.197,25.846,,,
2104,18.149,20.93,20.343,6.3681,15.91,26.96,,,
2105,21.52,21.403,21.292,9.2081,16.592,26.842,,,
2106,24.031,17.161,21.504,5.2286,14.756,25.98,,,
2107,23.188,21.077,20.991,6.3681,14.366,26.141,,,
2108,26.562,17.729,21.672,8.0684,16.595,26.413,,,
2109,7.116,17.605,21.697,6.3681,14.522,27.025,,,
2110,21.553,20.558,20.742,7.5331,15.398,25.891,,,
2111,27.983,21.705,21.712,5.2284,15.187,27.695,,,
2112,25.176,20.759,21.711,10.543,15.096,26.835,,,
2113,22.57,20.143,21.127,11.356,17.376,26.723,,,
2114,28.582,21.584,20.898,9.1943,16.368,26.437,,,
2115,26.307,20.519,19.897,9.8525,16.368,26.726,,,
2116,21.814,20.209,21.121,5.2286,17.532,25.348,,,
2117,17.352,20.065,20.184,7.7813,15.872,26.037,,,
2118,18.575,20.93,21.216,8.2389,15.271,26.566,,,
2119,25.447,19.536,19.845,7.5331,16.595,26.525,,,
2120,24.49,20.249,21.127,7.5331,15.738,26.85,,,
2121,26.334,19.744,20.91,9.3783,16.169,26.151,,,
2122,24.308,20.722,20.543,6.3681,16.3,27.532,,,
2123,22.337,19.428,21.092,8.2389,15.228,26.544,,,
2124,27.937,21.277,21.511,8.2389,17.243,25.602,,,
2125,22.308,21.041,20.791,5.2286,16.872,26.106,,,
2126,18.49,21.037,20.28,7.5331,17.781,25.626,,,
2127,19.86,21.577,22.582,10.543,18.346,25.485,,,
2128,20.407,20.93,22.581,7.5332,16.559,25.607,,,
2129,24.123,17.367,22.337,-1.7611,15.91,25.74,,,
2130,19.111,19.767,22.47,9.2079,18.282,26.124,,,
2131,12.697,21.082,22.725,12.389,16.674,25.534,,,
2132,23.624,21.038,21.759,9.2079,16.367,26.384,,,
2133,23.758,21.66,22.337,8.2389,13.082,26.091,,,
2134,23.97,19.505,21.287,7.2663,16.563,26.29,,,
2135,24.56,16.146,21.292,9.8526,16.903,26.165,,,
2136,25.097,19.19,21.292,11.761,15.873,25.708,,,
2137,20.334,20.371,22.013,11.356,15.473,25.594,,,
2138,20.456,23.326,22.495,9.8526,17.269,25.697,,,
2139,5.8991,21.908,22.13,9.3784,15.228,25.696,,,
2140,20.752,20.612,22.463,10.911,17.9,26.29,,,
2141,22.675,20.723,23.404,9.208,16.834,25.755,,,
2142,27.674,21.79,22.471,9.3783,16.296,26.038,,,
2143,23.767,20.371,23.249,10.543,17.781,25.398,,,
2144,27.925,21.329,21.865,10.911,16.842,25.546,,,
2145,19.187,19.407,21.712,10.543,15.759,25.335,,,
2146,19.788,21.114,22.156,11.357,17.78,26.038,,,
2147,21.745,21.01,22.388,12.218,16.812,27.186,,,
2148,24.473,20.633,21.859,12.218,17.732,26.224,,,
2149,17.824,19.87,21.183,10.911,17.187,26.106,,,
2150,26.329,21.844,21.214,12.863,16.595,25.086,,,
2151,26.029,21.031,21.711,14.523,14.722,26.194,,,
2152,26.207,20.372,21.865,13.358,16.197,27.347,,,
2153,16.309,20.296,20.347,11.357,15.217,25.228,,,
2154,24.673,19.782,21.249,13.358,17.075,26.566,,,
2155,27.418,20.401,20.791,10.911,15.872,28.225,,,
2156,27.538,18.961,20.851,11.249,17.323,26.393,,,
2157,28.244,21.75,21.302,10.543,15.758,26.197,,,
2158,28.908,20.025,19.822,9.3782,13.861,25.768,,,
2159,26.98,20.392,20.197,7.5331,14.77,26.886,,,
2160,24.264,21.31,22.536,4.7711,15.271,26.969,,,
2161,-0.31827,21.573,21.127,2.2171,14.769,26.037,,,
2162,20.31,19.955,21.471,-4.7714,15.324,25.534,,,
2163,26.7,20.997,20.504,9.3783,14.722,26.438,,,
2164,23.131,14.728,21.127,6.3681,15.481,26.674,,,
2165,23.51,19.996,20.504,9.2065,15.228,26.363,,,
2166,27.323,20.875,18.672,9.3784,16.595,27.896,,,
2167,27.489,19.902,21.292,4.2595,17.532,26.113,,,
2168,25.3,21.262,22.057,6.368,15.872,26.384,,,
2169,26.073,18.592,21.356,10.543,16.196,25.861,,,
2170,23.979,19.961,20.703,9.208,17.507,26.642,,,
2171,14.675,20.142,22.112,4.2595,16.595,26.51,,,
2172,27.297,20.876,21.471,7.533,17.269,25.892,,,
2173,23.184,20.652,21.59,9.3783,17.507,27.754,,,
2174,30.083,14.676,21.623,4.2595,17.507,26.038,,,
2175,17.272,19.709,21.591,4.2595,17.075,26.897,,,
2176,23.783,19.994,20.908,9.2079,14.722,27.734,,,
2177,24.42,19.388,21.67,10.911,16.595,26.931,,,
2178,26.658,20.034,21.928,9.208,17.269,27.725,,,
2179,22.894,20.392,21.623,12.861,18.238,26.7,,,
2180,26.799,20.097,21.11,10.91,16.84,27.026,,,
2181,22.969,19.096,21.512,9.2081,18.75,27.907,,,
2182,24.744,19.317,21.672,8.239,18.282,28.293,,,
2183,26.234,21.07,21.512,7.5331,15.899,27.323,,,
2184,26.862,19.345,20.84,2.2183,16.872,27.626,,,
2185,24.754,19.585,20.197,1.2491,16.7,27.548,,,
2186,25.936,19.492,20.803,-1.761,14.522,27.15,,,
2187,19.945,19.173,20.815,1.2492,17.805,27.932,,,
2188,17.249,18.247,20.184,7.5331,13.713,27.522,,,
2189,13.005,20.477,21.216,7.5331,17.9,26.067,,,
2190,22.94,14.995,21.682,5.2287,16.367,25.872,,,
2191,22.37,20.528,17.899,4.2595,16.197,26.671,,,
2192,25.818,18.875,19.882,1.2492,15.228,27.028,,,
2193,10.62,19.768,21.248,9.3783,15.91,26.217,,,
2194,23.307,19.804,21.356,1.9794,15.228,27.347,,,
2195,25.346,20.976,20.991,6.3681,16.368,27.012,,,
2196,23.762,19.391,21.512,4.7711,19.207,26.886,,,
2197,27.182,16.812,21.75,6.368,18.409,27.522,,,
2198,7.0164,14.759,21.299,1.2492,19.574,28.369,,,
2199,27.81,20.098,20.846,4.7711,16.96,26.702,,,
2200,25.165,20.269,21.215,6.3681,18.92,28.205,,,
2201,24.662,20.237,21.116,2.2183,18.75,27.525,,,
2202,10.46,20.827,21.419,2.2183,18.672,26.928,,,
2203,26.479,19.014,20.347,9.8527,19.394,27.094,,,
2204,7.0408,20.521,21.473,9.1989,18.409,27.274,,,
2205,6.2932,20.454,19.598,9.208,17.9,27.452,,,
2206,21.92,19.13,19.525,9.3784,19.207,25.99,,,
2207,27.429,19.387,22.013,7.2616,16.277,26.235,,,
2208,24.775,19.671,21.76,7.2698,13.29,26.384,,,
2209,29.056,20.51,21.709,6.3681,19.208,26.968,,,
2210,29.871,21.279,21.115,7.5332,13.92,27.049,,,
2211,26.896,18.955,20.846,7.2698,17.609,26.871,,,
2212,29.037,20.264,21.511,4.2596,14.721,26.358,,,
2213,27.547,19.782,21.512,7.7809,14.366,25.602,,,
2214,26.374,20.842,21.512,8.2389,19.39,26.65,,,
2215,26.333,20.934,20.91,7.5331,20.085,26.563,,,
2216,27.837,19.72,20.387,7.2698,21.912,26.515,,,
2217,24.788,20.979,20.387,9.208,17.9,26.038,,,
2218,24.134,21.5,19.653,7.533,19.968,26.307,,,
2219,21.144,19.078,20.898,1.2493,20.346,25.243,,,
2220,24.124,20.843,21.682,5.2286,16.872,26.629,,,
2221,27.26,22.825,20.991,6.3681,19.327,27.486,,,
2222,24.293,20.721,21.931,4.2595,19.394,26.619,,,
2223,25.405,22.69,19.554,2.2183,18.883,25.989,,,
2224,25.468,20.3,21.593,4.2596,15.873,26.826,,,
2225,24.831,22.036,20.386,6.3636,13.92,26.038,,,
2226,25.194,23.16,21.666,6.3681,18.409,25.758,,,
2227,26.983,20.136,20.618,5.2287,18.426,26.872,,,
2228,26.915,23.382,21.712,6.3681,17.268,26.515,,,
2229,27.151,22.189,20.517,2.2183,17.187,26.081,,,
2230,25.707,22.506,19.851,-4.7714,15.397,26.225,,,
2231,24.462,22.341,20.851,2.2184,15.909,26.259,,,
2232,25.818,22.672,20.071,6.3681,22.05,25.481,,,
2233,24.916,21.124,20.706,2.2182,20.655,25.634,,,
2234,24.984,22.982,20.656,2.2183,20.538,26.95,,,
2235,25.949,22.956,20.851,9.3783,23.526,26.591,,,
2236,26.63,22.407,20.907,10.28,22.588,26.671,,,
2237,29.62,22.523,20.655,7.5331,21.287,26.711,,,
2238,29.468,23.219,20.773,5.2287,20.913,26.77,,,
2239,28.653,18.697,20.656,4.7711,22.382,27.269,,,
2240,26.335,20.919,20.607,7.2699,13.546,26.639,,,
2241,25.67,19.831,21.116,2.2183,16.593,26.51,,,
2242,28.159,22.889,20.347,1.2492,22.495,26.354,,,
2243,27.337,21.249,20.183,4.7708,24.058,26.96,,,
2244,28.348,22.903,21.419,-4.7714,24.221,26.502,,,
2245,27.225,23.223,21.247,2.2179,23.212,26.886,,,
2246,29.151,22.074,20.387,2.2184,21.512,26.842,,,
2247,28.299,19.212,21.302,4.2596,21.183,27.061,,,
2248,28.247,22.646,20.517,6.3681,19.327,25.816,,,
2249,21.687,22.354,20.991,6.3681,24.883,26.317,,,
2250,28.826,22.344,20.542,8.2389,17.805,26.605,,,
2251,28.916,19.312,20.542,9.3784,23.186,26.639,,,
2252,29.904,22.935,21.419,5.2285,27.384,25.433,,,
2253,28.434,22.422,20.944,7.7814,25.485,26.328,,,
2254,24.616,21.712,20.803,1.2493,19.882,26.777,,,
2255,27.296,22.528,21.244,8.2389,21.512,25.758,,,
2256,15.556,22.893,21.744,7.5332,19.852,26.449,,,
2257,20.365,22.565,20.543,4.2595,21.672,27.065,,,
2258,13.201,22.178,19.898,8.239,24.903,26.841,,,
2259,18.767,22.528,21.912,2.2163,21.399,26.96,,,
2260,16.066,21.966,21.711,5.2286,25.471,26.96,,,
2261,12.015,22.891,21.889,5.2287,27.682,26.62,,,
2262,18.012,22.067,21.355,2.2183,25.852,27.098,,,
2263,13.652,20.33,20.347,4.2595,24.886,27.187,,,
2264,8.4878,22.817,21.507,10.28,20.91,27.645,,,
2265,10.594,21.716,20.849,10.911,15.629,25.789,,,
2266,10.088,22.477,21.216,6.368,19.573,26.367,,,
2267,18.338,18.131,22.396,6.3681,18.346,25.283,,,
2268,20.446,22.591,21.291,5.2287,17.9,26.595,,,
2269,28.459,21.666,20.452,5.2286,13.92,25.305,,,
2270,28.365,22.816,20.387,2.2183,16.367,26.091,,,
2271,22.794,20.683,21.127,7.7814,19.97,25.886,,,
2272,26.935,22.303,20.945,8.2389,19.852,27.532,,,
2273,24.966,14.673,20.344,9.8526,18.105,26.165,,,
2274,25.63,18.765,20.85,7.7814,15.14,26.67,,,
2275,25.269,22.062,20.743,9.8521,17.377,26.436,,,
2276,28.414,22.146,20.34,8.2388,20.074,26.225,,,
2277,21.987,22.465,20.618,4.7711,19.896,26.79,,,
2278,29.099,22.068,20.619,6.3681,18.748,26.903,,,
2279,27.523,18.45,21.75,5.2287,22.839,26.681,,,
2280,28.64,21.575,19.207,6.368,20.851,27.322,,,
2281,26.573,22.844,20.543,7.5307,22.049,26.617,,,
2282,27.084,21.63,19.715,9.3784,18.338,26.317,,,
2283,28.556,22.132,20.91,9.2081,17.377,26.919,,,
2284,28.133,21.244,20.91,9.3783,21.302,27.693,,,
2285,29.377,19.811,19.852,8.2389,20.507,27.034,,,
2286,28.199,21.57,20.238,4.7711,22.085,26.45,,,
2287,27.404,21.092,21.471,7.7813,22.396,26.316,,,
2288,28.939,21.814,22.56,4.2595,23.289,26.677,,,
2289,27.052,22.096,19.207,7.5332,22.217,26.316,,,
2290,28.023,21.883,21.292,4.2596,15.398,26.524,,,
2291,27.367,22.701,20.34,4.2596,18.237,26.763,,,
2292,28.276,21.296,20.453,1.2493,13.553,27.494,,,
2293,27.036,22.346,22.261,2.2183,14.722,25.927,,,
2294,28.785,19.281,19.897,-4.7735,16.595,26.705,,,
2295,29.131,21.921,19.606,5.2287,18.747,26.741,,,
2296,28.075,21.243,20.332,2.2183,18.606,26.204,,,
2297,27.926,19.072,20.91,6.368,19.653,26.105,,,
2298,27.868,21.618,19.102,2.2183,17.075,26.863,,,
2299,28.566,21.295,17.532,6.3681,17.9,25.534,,,
2300,24.021,21.888,20.32,2.2183,16.96,26.582,,,
2301,26.957,21.673,19.486,10.911,19.119,25.672,,,
2302,27.406,20.806,20.347,10.28,19.461,26.254,,,
2303,28.275,22.155,20.517,8.2389,21.93,25.891,,,
2304,28.138,21.273,19.573,8.239,18.173,26.73,,,
2305,28.483,22.588,20.813,11.761,13.553,26.599,,,
2306,28.334,19.35,20.991,10.911,20.904,26.109,,,
2307,26.492,22.587,20.991,9.2081,18.412,27.913,,,
2308,28.787,21.652,21.303,10.905,21.351,26.37,,,
2309,26.518,21.543,20.989,4.771,23.504,26.763,,,
2310,28.393,21.996,20.656,4.2595,14.259,25.335,,,
2311,29.287,21.761,21.183,10.28,17.781,26.639,,,
2312,27.474,22.255,20.239,8.239,18.612,25.891,,,
2313,29.06,21.971,20.504,9.208,19.525,26.925,,,
2314,28.867,21.962,20.182,7.5332,16.928,26.789,,,
2315,27.442,22.128,20.791,2.2183,16.622,26.462,,,
2316,26.862,22.049,21.248,5.2284,16.593,26.841,,,
2317,26.863,22.288,20.656,-4.7714,19.571,26.109,,,
2318,28.375,21.828,20.742,5.2286,19.066,26.235,,,
2319,28.301,22.335,21.419,-4.7714,19.563,26.965,,,
2320,28.599,22.647,20.071,1.2492,20.452,27.734,,,
2321,27.684,21.878,20.898,5.2285,20.525,26.386,,,
2322,27.876,22.374,20.452,5.2279,19.378,26.763,,,
2323,28.08,22.104,20.452,7.4583,19.207,27.648,,,
2324,27.621,22.077,20.085,7.7814,18.345,26.629,,,
2325,27.292,22.697,21.672,8.2389,17.609,26.41,,,
2326,27.575,21.332,19.461,9.3784,16.368,26.141,,,
2327,27.812,21.22,20.543,9.3777,16.355,26.317,,,
2328,27.489,21.299,21.355,9.8526,20.449,27.075,,,
2329,29.643,21.656,20.91,7.5331,13.357,25.908,,,
2330,27.97,22.176,21.356,9.2081,17.9,26.515,,,
2331,27.846,21.027,20.453,6.3681,18.672,26.165,,,
2332,28.704,22.27,20.347,5.2286,20.542,27.195,,,
2333,28.191,21.149,20.791,6.3681,19.378,24.889,,,
